timestamp,ip,method,endpoint,status_code,response_size,response_time_ms,user_agent,requests_per_minute,is_anomaly
2026-05-21 06:11:40,192.168.4.103,GET,/static/js/app.js,301,45218,426,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),12,0
2026-05-21 23:49:54,192.168.1.93,GET,/,404,34048,195,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0
2026-05-22 19:34:26,192.168.9.91,POST,/home,404,42258,312,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,7,0
2026-05-24 22:36:15,10.111.132.23,GET,/api/user/profile,503,901,1435,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1995,1
2026-05-21 23:25:00,192.168.5.13,POST,/home,302,4401,363,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),19,0
2026-05-24 06:04:38,10.88.193.165,GET,/.env,200,837,154,,17,1
2026-05-20 19:26:14,192.168.2.219,GET,/cart,302,49935,327,Mozilla/5.0 (Linux; Android 11; Pixel 5),11,0
2026-05-22 02:13:51,192.168.4.82,GET,/api/user/profile,301,7652,323,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0
2026-05-22 00:29:04,192.168.1.121,POST,/api/user/profile,301,9843,193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0
2026-05-23 19:15:51,192.168.6.67,POST,/products,304,16225,287,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0
2026-05-22 22:55:02,192.168.8.107,GET,/favicon.ico,200,30669,471,Mozilla/5.0 (Linux; Android 11; Pixel 5),17,0
2026-05-21 15:00:21,192.168.5.21,POST,/cart,404,4194,499,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11,0
2026-05-24 22:28:49,192.168.6.101,GET,/checkout,301,18285,395,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-24 23:02:26,192.168.8.65,POST,/static/css/main.css,302,23627,241,Mozilla/5.0 (Linux; Android 11; Pixel 5),13,0
2026-05-20 15:09:57,10.148.149.97,OPTIONS,/admin,200,439,37,curl/7.68.0,160,1
2026-05-20 18:43:47,192.168.10.84,POST,/api/products,200,47828,272,Mozilla/5.0 (Linux; Android 11; Pixel 5),11,0
2026-05-21 21:14:34,192.168.4.101,POST,/images/product1.jpg,302,743,253,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-21 06:57:34,192.168.9.34,GET,/api/products,301,897,242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,7,0
2026-05-21 03:43:00,192.168.7.191,GET,/,200,40418,283,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-22 05:53:33,192.168.8.228,POST,/static/js/app.js,304,3037,120,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-20 21:01:20,192.168.9.187,POST,/api/user/profile,200,39936,272,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0
2026-05-22 23:13:57,192.168.2.95,POST,/images/product1.jpg,200,9329,496,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-26 13:28:03,192.168.10.233,GET,/checkout,200,12509,190,Mozilla/5.0 (Linux; Android 11; Pixel 5),2,0
2026-05-26 00:27:13,192.168.3.69,GET,/cart,200,26658,135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-20 13:59:52,192.168.10.233,GET,/products,404,7884,243,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),3,0
2026-05-22 04:13:02,192.168.2.71,POST,/checkout,200,47996,125,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-24 04:37:06,192.168.7.178,POST,/images/product1.jpg,404,29353,95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-22 05:02:57,192.168.9.174,POST,/static/css/main.css,301,2838,126,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0
2026-05-20 00:40:38,192.168.5.21,GET,/checkout,200,40052,462,Mozilla/5.0 (Linux; Android 11; Pixel 5),6,0
2026-05-22 05:45:27,192.168.9.1,GET,/images/product1.jpg,200,7808,411,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-25 06:16:24,192.168.7.179,POST,/home,304,15324,308,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-22 18:30:28,192.168.10.84,GET,/home,200,45411,126,Mozilla/5.0 (Linux; Android 11; Pixel 5),16,0
2026-05-22 02:43:32,192.168.5.13,GET,/static/js/app.js,302,35093,150,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,20,0
2026-05-23 14:28:50,192.168.4.91,POST,/api/user/profile,404,5505,303,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-24 03:55:14,10.144.130.4,GET,/../../../etc/passwd,403,871,94,masscan/1.0,20,1
2026-05-20 13:17:07,192.168.10.35,GET,/static/css/main.css,200,32804,439,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-23 10:43:38,192.168.8.3,POST,/favicon.ico,200,30473,418,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-20 00:40:47,192.168.5.21,POST,/api/user/profile,301,46608,292,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0
2026-05-22 20:48:18,192.168.1.21,POST,/,200,9918,327,Mozilla/5.0 (Linux; Android 11; Pixel 5),13,0
2026-05-22 00:23:17,192.168.3.235,GET,/static/css/main.css,200,39077,186,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0
2026-05-23 07:20:44,192.168.9.9,GET,/products,404,27848,494,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-24 00:33:24,192.168.8.12,POST,/cart,302,25425,254,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0
2026-05-26 03:34:13,10.243.232.92,POST,/admin/login,401,291,207,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),86,1
2026-05-20 20:19:32,192.168.3.177,GET,/static/css/main.css,200,38174,452,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-24 07:19:32,192.168.1.246,POST,/static/js/app.js,200,14835,253,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-21 13:27:51,192.168.4.101,GET,/images/product1.jpg,200,3663,289,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4,0
2026-05-25 06:55:26,192.168.9.197,POST,/home,404,9236,76,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,20,0
2026-05-23 22:50:52,192.168.3.235,GET,/favicon.ico,304,32893,147,Mozilla/5.0 (Linux; Android 11; Pixel 5),20,0
2026-05-23 16:30:44,192.168.9.64,GET,/cart,404,33692,471,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-20 20:41:32,192.168.5.81,GET,/api/products,200,36170,56,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-21 15:21:26,192.168.8.222,POST,/checkout,302,5121,217,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,14,0
2026-05-23 13:26:53,192.168.9.187,GET,/api/cart,200,22205,181,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0
2026-05-21 09:15:26,192.168.9.41,POST,/favicon.ico,200,20259,124,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-26 20:52:39,192.168.6.238,POST,/products,404,37903,486,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-25 16:32:45,192.168.5.85,GET,/static/css/main.css,304,3943,94,Mozilla/5.0 (Linux; Android 11; Pixel 5),18,0
2026-05-25 02:21:30,10.148.149.97,GET,/.git/config,403,279,191,python-requests/2.28.0,30,1
2026-05-26 14:48:37,192.168.3.175,POST,/api/products,200,1149,132,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,6,0
2026-05-22 06:33:43,10.250.168.52,GET,/.git/config,403,728,88,curl/7.68.0,4,1
2026-05-22 22:06:31,192.168.7.23,POST,/checkout,200,10619,446,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),5,0
2026-05-22 22:37:15,192.168.2.71,POST,/home,304,33113,422,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),14,0
2026-05-21 02:59:01,192.168.7.22,GET,/api/products,301,35668,258,Mozilla/5.0 (Linux; Android 11; Pixel 5),20,0
2026-05-20 00:55:26,192.168.9.41,GET,/checkout,200,4912,307,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11,0
2026-05-20 20:16:48,192.168.4.147,GET,/home,301,4385,321,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-25 06:40:27,192.168.10.64,POST,/static/css/main.css,200,36941,259,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),13,0
2026-05-26 10:46:03,192.168.9.112,POST,/,304,48081,238,Mozilla/5.0 (Linux; Android 11; Pixel 5),6,0
2026-05-23 20:23:07,192.168.9.1,GET,/images/product1.jpg,200,25159,106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11,0
2026-05-24 17:45:17,192.168.4.101,GET,/images/product1.jpg,200,21458,98,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1,0
2026-05-23 22:49:20,192.168.9.1,GET,/api/products,304,36863,191,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-20 20:59:30,192.168.8.17,GET,/api/user/profile,302,1666,187,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0
2026-05-25 22:46:46,192.168.7.104,GET,/products,404,31834,330,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-20 03:23:43,192.168.7.104,GET,/static/css/main.css,302,37945,435,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-22 19:25:04,192.168.7.191,POST,/favicon.ico,304,38682,225,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),10,0
2026-05-23 12:16:59,192.168.2.66,GET,/api/cart,200,19807,379,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-23 02:05:45,192.168.1.191,POST,/favicon.ico,200,37140,410,Mozilla/5.0 (Linux; Android 11; Pixel 5),14,0
2026-05-24 21:59:03,192.168.5.204,POST,/api/products,200,40874,309,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0
2026-05-26 20:14:26,192.168.9.34,POST,/,200,25341,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0
2026-05-24 10:20:43,192.168.7.18,POST,/products,302,48382,80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-24 02:57:04,192.168.2.95,GET,/images/product1.jpg,404,12076,68,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0
2026-05-25 05:23:07,192.168.3.28,GET,/,304,28843,241,Mozilla/5.0 (Linux; Android 11; Pixel 5),18,0
2026-05-24 23:10:34,192.168.10.156,POST,/images/product1.jpg,301,3226,479,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,16,0
2026-05-23 00:23:34,192.168.1.178,GET,/api/products,200,40935,59,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),8,0
2026-05-22 13:00:44,192.168.5.13,POST,/checkout,200,33630,70,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),19,0
2026-05-23 20:06:06,192.168.10.64,GET,/static/js/app.js,302,36428,248,Mozilla/5.0 (Linux; Android 11; Pixel 5),20,0
2026-05-21 15:33:28,192.168.4.91,GET,/favicon.ico,302,7651,249,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0
2026-05-24 14:31:57,192.168.5.204,POST,/cart,404,17165,491,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),3,0
2026-05-22 02:41:08,192.168.2.218,GET,/home,301,18749,226,Mozilla/5.0 (Linux; Android 11; Pixel 5),6,0
2026-05-23 14:51:18,192.168.1.151,POST,/static/js/app.js,200,40362,129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-25 08:39:08,192.168.9.251,POST,/api/user/profile,304,22224,68,Mozilla/5.0 (Linux; Android 11; Pixel 5),17,0
2026-05-20 20:05:13,192.168.5.13,GET,/home,301,21252,113,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0
2026-05-25 17:06:53,192.168.5.85,POST,/checkout,404,13748,202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-21 11:26:31,10.27.14.134,OPTIONS,/backup.sql,404,180,70,-,432,1
2026-05-26 06:18:15,192.168.7.168,POST,/api/user/profile,200,36862,138,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-23 02:49:22,192.168.1.177,GET,/api/cart,304,46890,367,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-26 17:49:03,192.168.5.146,POST,/products,301,24801,159,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-26 02:17:11,192.168.2.218,POST,/static/css/main.css,301,39566,273,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2,0
2026-05-21 08:06:22,192.168.10.64,GET,/products,304,9037,130,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,14,0
2026-05-25 19:38:50,192.168.1.178,POST,/favicon.ico,200,9490,451,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),20,0
2026-05-21 22:13:32,192.168.4.207,POST,/cart,302,49939,89,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-24 17:36:22,10.111.132.23,POST,/admin/login,401,140,185,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,181,1
2026-05-24 01:30:40,192.168.1.3,GET,/static/js/app.js,200,44148,318,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-26 11:14:52,192.168.7.22,POST,/favicon.ico,200,49610,325,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-23 23:12:27,192.168.9.41,POST,/favicon.ico,304,40859,181,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),14,0
2026-05-20 01:11:50,192.168.10.58,GET,/checkout,301,18828,192,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),10,0
2026-05-26 00:03:02,192.168.2.130,GET,/cart,304,42309,259,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0
2026-05-22 18:28:35,192.168.9.162,GET,/api/cart,200,10026,63,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-25 01:04:52,192.168.2.136,GET,/api/user/profile,200,26433,453,Mozilla/5.0 (Linux; Android 11; Pixel 5),10,0
2026-05-21 08:35:03,192.168.5.85,POST,/static/css/main.css,200,25879,309,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-26 00:06:04,192.168.9.64,POST,/products,301,912,185,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0
2026-05-26 00:16:31,192.168.8.17,GET,/checkout,200,18671,404,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-25 07:47:04,192.168.2.95,POST,/api/products,304,32941,289,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0
2026-05-25 05:54:47,10.229.46.98,POST,/api/auth,403,869,281,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,81,1
2026-05-26 21:14:27,10.137.136.104,GET,/cmd.php,403,103,59,curl/7.68.0,148,1
2026-05-22 08:06:55,192.168.1.151,GET,/checkout,304,30764,253,Mozilla/5.0 (Linux; Android 11; Pixel 5),6,0
2026-05-21 19:35:23,192.168.5.21,POST,/api/cart,200,46437,254,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-21 09:03:48,192.168.7.23,POST,/static/css/main.css,302,28656,383,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,17,0
2026-05-25 09:43:11,192.168.8.65,POST,/api/cart,301,9610,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15,0
2026-05-21 07:01:26,192.168.8.112,POST,/checkout,304,37035,249,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12,0
2026-05-21 15:19:38,192.168.1.56,GET,/api/products,302,20409,394,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,7,0
2026-05-24 10:14:45,192.168.1.151,POST,/static/css/main.css,304,48814,470,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0
2026-05-24 10:53:16,10.139.128.191,GET,/.git/config,200,764,65,masscan/1.0,20,1
2026-05-26 08:48:06,192.168.10.81,POST,/static/css/main.css,200,24715,437,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0
2026-05-20 00:53:59,192.168.3.175,GET,/products,200,11359,117,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-21 17:44:24,192.168.8.219,GET,/static/js/app.js,404,16757,80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0
2026-05-22 12:14:42,192.168.2.66,POST,/checkout,301,8915,300,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),12,0
2026-05-24 19:24:12,192.168.10.35,GET,/products,301,7557,457,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,16,0
2026-05-26 00:11:56,192.168.1.85,POST,/products,304,49572,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,14,0
2026-05-24 19:54:15,192.168.3.175,POST,/favicon.ico,404,23029,167,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0
2026-05-24 07:46:32,192.168.1.93,POST,/home,200,18067,424,Mozilla/5.0 (Linux; Android 11; Pixel 5),10,0
2026-05-20 10:05:57,192.168.9.91,POST,/home,301,3814,60,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-20 21:14:48,192.168.7.195,GET,/static/js/app.js,200,2088,268,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,0
2026-05-23 04:28:23,192.168.9.162,GET,/api/user/profile,200,34319,493,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-26 15:28:07,192.168.5.131,POST,/api/products,304,10388,322,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),12,0
2026-05-22 03:20:35,192.168.1.151,GET,/static/js/app.js,301,13107,497,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),17,0
2026-05-24 22:17:12,192.168.1.93,POST,/api/products,200,25752,125,Mozilla/5.0 (Linux; Android 11; Pixel 5),20,0
2026-05-25 12:13:29,192.168.9.1,POST,/api/products,304,12732,417,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),17,0
2026-05-22 07:54:35,192.168.7.23,GET,/checkout,200,667,285,Mozilla/5.0 (Linux; Android 11; Pixel 5),14,0
2026-05-25 13:04:52,192.168.5.85,POST,/favicon.ico,200,7098,169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0
2026-05-22 08:46:33,192.168.5.85,POST,/,200,17316,389,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,19,0
2026-05-22 07:48:21,192.168.1.192,GET,/products,200,16981,353,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),11,0
2026-05-26 02:22:40,192.168.9.34,POST,/api/cart,304,41646,467,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-25 13:54:17,10.88.193.165,GET,/api/cart,429,3997,4457,-,675,1
2026-05-26 13:50:08,192.168.6.67,GET,/,302,6126,458,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,20,0
2026-05-25 14:46:44,10.148.149.97,GET,/.git/config,403,698,170,Nikto/2.1.6,15,1
2026-05-23 03:32:50,192.168.10.233,GET,/api/user/profile,200,5643,167,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-22 02:24:29,192.168.4.82,GET,/api/user/profile,304,33995,117,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,7,0
2026-05-22 20:53:20,192.168.4.33,POST,/static/css/main.css,200,5592,127,Mozilla/5.0 (Linux; Android 11; Pixel 5),2,0
2026-05-21 19:48:17,192.168.3.236,GET,/api/products,200,18801,388,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-24 03:51:35,192.168.7.191,GET,/cart,301,11468,353,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-20 15:24:38,192.168.2.95,POST,/api/products,200,3364,159,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,18,0
2026-05-23 20:09:15,192.168.1.121,POST,/api/cart,200,32891,74,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,0
2026-05-22 12:06:11,192.168.9.5,POST,/api/user/profile,200,32258,384,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-21 08:47:49,192.168.8.233,GET,/static/css/main.css,200,41773,367,Mozilla/5.0 (Linux; Android 11; Pixel 5),7,0
2026-05-24 06:45:56,10.13.117.165,GET,/checkout,503,2993,4542,curl/7.68.0,1425,1
2026-05-25 13:53:23,10.137.136.104,GET,/api/products?id=1' OR '1'='1,400,1131,2884,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,35,1
2026-05-23 12:41:39,192.168.7.179,GET,/favicon.ico,200,25856,351,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),3,0
2026-05-23 11:07:33,192.168.3.177,GET,/cart,302,19801,114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,19,0
2026-05-25 20:31:47,192.168.8.112,POST,/checkout,200,23466,72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,0
2026-05-24 09:13:03,192.168.7.22,POST,/checkout,304,13693,425,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),15,0
2026-05-24 04:03:26,192.168.3.235,GET,/api/user/profile,404,7003,264,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,18,0
2026-05-23 04:47:45,192.168.10.12,GET,/api/cart,304,10696,345,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12,0
2026-05-24 21:47:39,192.168.9.9,POST,/static/js/app.js,404,41807,413,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-23 14:18:30,192.168.1.56,POST,/api/user/profile,304,2611,141,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-20 17:31:30,192.168.2.66,POST,/home,200,27319,322,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),15,0
2026-05-23 16:45:32,192.168.2.242,POST,/checkout,302,41856,163,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1,0
2026-05-21 06:11:52,192.168.9.187,POST,/api/products,404,9664,51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0
2026-05-23 17:44:20,192.168.2.218,GET,/api/cart,200,8934,231,Mozilla/5.0 (Linux; Android 11; Pixel 5),14,0
2026-05-23 14:55:37,192.168.7.23,GET,/static/js/app.js,301,43364,120,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-24 15:20:02,192.168.5.25,GET,/,200,33745,164,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,18,0
2026-05-25 11:31:23,192.168.8.233,POST,/images/product1.jpg,200,41787,236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0
2026-05-21 12:32:15,192.168.2.71,POST,/static/js/app.js,404,25625,303,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-26 07:05:26,192.168.9.91,POST,/static/js/app.js,304,20328,263,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15,0
2026-05-22 21:31:45,192.168.2.95,POST,/favicon.ico,301,42195,194,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),10,0
2026-05-23 17:44:56,192.168.3.177,GET,/favicon.ico,301,34583,472,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),15,0
2026-05-23 20:06:27,192.168.9.174,POST,/home,302,15910,99,Mozilla/5.0 (Linux; Android 11; Pixel 5),9,0
2026-05-21 05:26:06,192.168.1.121,GET,/api/cart,404,4049,191,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0
2026-05-25 15:43:02,192.168.9.174,POST,/,200,29002,238,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-24 12:46:44,192.168.10.233,POST,/static/js/app.js,301,37601,139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,17,0
2026-05-22 08:53:00,192.168.8.222,POST,/static/css/main.css,200,12273,171,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,0
2026-05-23 14:02:50,192.168.7.22,POST,/static/js/app.js,304,40608,165,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,18,0
2026-05-22 02:57:48,10.89.71.172,GET,/home,429,1850,7578,python-requests/2.28.0,1938,1
2026-05-24 13:17:13,192.168.7.168,GET,/static/js/app.js,304,19820,310,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),18,0
2026-05-24 10:19:44,10.13.117.165,GET,/.env,200,291,64,masscan/1.0,283,1
